,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Quantity,,,Comercial,,,,Current Date in Cell to the right,,,11-Dec-15,Contact,,
S/N,KAM,Company,New Account,Region,Segment,Vertical,Sub-Vertical, Product , Mobile Plans ,Sales Stage,Capacity, Unit , QTY , NRC , Unit MRC , Total MRC , ARC , Date Identified (mm/dd/yy) , Date Closed (mm/dd/yy) , Duration if Closed , Number of Days in Pipeline (Ageing) ,Name,Phone no,Email address
1848,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1849,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1850,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1851,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1852,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1853,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1854,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1855,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1856,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1857,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1858,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1859,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1860,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1861,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1862,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1863,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1864,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1865,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1866,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1867,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1868,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1869,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1870,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1871,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1872,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1873,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1874,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1875,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1876,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1877,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1878,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1879,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1880,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1881,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1882,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1883,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1884,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1885,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1886,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1887,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1888,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1889,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1890,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1891,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1892,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1893,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1894,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1895,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1896,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1897,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1898,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1899,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1900,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1901,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1902,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1903,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1904,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1905,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1906,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1907,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1908,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1909,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1910,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1911,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1912,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1913,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1914,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1915,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1916,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1917,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1918,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1919,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1920,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1921,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1922,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1923,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1924,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1925,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1926,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1927,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1928,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1929,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1930,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1931,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1932,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1933,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1934,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1935,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1936,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1937,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1938,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1939,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1940,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1941,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1942,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1943,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1944,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1945,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1946,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1947,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1948,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1949,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1950,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1951,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1952,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1953,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1954,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1955,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1956,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1957,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1958,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1959,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1960,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1961,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1962,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1963,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1964,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1965,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1966,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1967,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1968,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1969,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1970,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1971,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1972,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1973,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1974,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1975,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1976,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1977,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1978,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1979,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1980,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1981,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1982,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1983,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1984,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1985,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1986,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1987,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1988,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1989,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1990,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1991,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1992,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1993,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1994,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1995,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1996,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1997,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1998,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
1999,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2000,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2001,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2002,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2003,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2004,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2005,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2006,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2007,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2008,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2009,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2010,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2011,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2012,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2013,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2014,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2015,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2016,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2017,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2018,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2019,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2020,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2021,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2022,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2023,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2024,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2025,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2026,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2027,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2028,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2029,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2030,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2031,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2032,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2033,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2034,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2035,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2036,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2037,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2038,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2039,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2040,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2041,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2042,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2043,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2044,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2045,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2046,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2047,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2048,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2049,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2050,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2051,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2052,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2053,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2054,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2055,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2056,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2057,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2058,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2059,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2060,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2061,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2062,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2063,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2064,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2065,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2066,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2067,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2068,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2069,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2070,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2071,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2072,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2073,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2074,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2075,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2076,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2077,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2078,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2079,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2080,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2081,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2082,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2083,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2084,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2085,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2086,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2087,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2088,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2089,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2090,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2091,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2092,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2093,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2094,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2095,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2096,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2097,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2098,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2099,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2100,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2101,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2102,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2103,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2104,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2105,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2106,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2107,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2108,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2109,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2110,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2111,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2112,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2113,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2114,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2115,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2116,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2117,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2118,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2119,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2120,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2121,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2122,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2123,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2124,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2125,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2126,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2127,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2128,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2129,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2130,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2131,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2132,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2133,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2134,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2135,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2136,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2137,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2138,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2139,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2140,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2141,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2142,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2143,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2144,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2145,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2146,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2147,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2148,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2149,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2150,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2151,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2152,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2153,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2154,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2155,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2156,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2157,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2158,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2159,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2160,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2161,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2162,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2163,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2164,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2165,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2166,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2167,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2168,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2169,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2170,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2171,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2172,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2173,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2174,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2175,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2176,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2177,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2178,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2179,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2180,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2181,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2182,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2183,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2184,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2185,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2186,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2187,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2188,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2189,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2190,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2191,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2192,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2193,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2194,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2195,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2196,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2197,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2198,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2199,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2200,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2201,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2202,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2203,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2204,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2205,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2206,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2207,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2208,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2209,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2210,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2211,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2212,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2213,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2214,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2215,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2216,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2217,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2218,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2219,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2220,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2221,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2222,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2223,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2224,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2225,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2226,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2227,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2228,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2229,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
